NASA100;IDV;MV;NR;PH;PI;PL;PO;RI
2014-08-26;1117526.0;4550197.0;4387.64;4076.54;4071.67;4062.73;4073.04;4439.13
2014-08-27;1117526.0;4551881.0;4389.32;4078.19;4073.18;4064.06;4073.4;4440.86
2014-08-28;1117526.0;4544166.0;4381.88;4072.29;4066.27;4054.61;4059.37;4433.33
2014-08-29;1117526.0;4562366.0;4399.91;4082.97;4082.56;4062.18;4081.02;4451.78
2014-09-01;1117526.0;4562366.0;4399.91;;4082.56;;;4451.78
2014-09-02;1117526.0;4577174.0;4414.19;4095.87;4095.81;4078.19;4093.12;4466.23
2014-09-03;1117526.0;4549401.0;4387.55;4104.43;4070.96;4063.49;4103.96;4439.33
2014-09-04;1117526.0;4544008.0;4382.35;4100.78;4066.13;4056.53;4078.82;4434.07
2014-09-05;1117526.0;4570591.0;4407.99;4089.98;4089.92;4051.75;4067.37;4460.01
2014-09-08;1117526.0;4576789.0;4414.08;4105.5;4095.46;4076.63;4086.52;4466.23
2014-09-09;1117526.0;4539257.0;4377.89;4110.86;4061.88;4053.11;4094.02;4429.61
2014-09-10;1117526.0;4576236.0;4413.71;4095.91;4094.97;4054.61;4063.85;4465.92
2014-09-11;1117526.0;4573639.0;4411.35;4092.79;4092.65;4060.92;4077.69;4463.6
2014-09-12;1117526.0;4547474.0;4386.11;4089.62;4069.23;4057.53;4087.16;4438.06
2014-09-15;1117526.0;4503503.0;4343.7;4070.82;4029.89;4018.3;4070.2;4395.15
2014-09-16;1117526.0;4545285.0;4384.0;4073.14;4067.27;4009.98;4012.52;4435.93
2014-09-17;1117526.0;4552318.0;4390.84;4090.95;4073.57;4048.58;4066.75;4442.87
2014-09-18;1117526.0;4585302.0;4422.65;4103.42;4103.08;4080.82;4084.51;4475.06
2014-09-19;1117526.0;4581961.0;4419.43;4118.91;4100.09;4084.45;4113.02;4471.8
2014-09-22;1113873.0;4523702.0;4377.55;4092.14;4061.23;4044.99;4091.87;4429.42
2014-09-23;1113873.0;4512941.0;4367.13;4069.21;4051.57;4043.26;4045.67;4418.88
2014-09-24;1113873.0;4560548.0;4413.28;4096.27;4094.31;4041.72;4055.42;4465.61
2014-09-25;1113873.0;4464207.0;4320.05;4087.19;4007.82;4007.63;4079.37;4371.28
2014-09-26;1113873.0;4515331.0;4369.7;4057.47;4053.72;4015.02;4016.97;4421.58
2014-09-29;1113873.0;4508043.0;4362.97;4056.43;4047.18;4008.58;4009.66;4414.92
2014-09-30;1113873.0;4510570.0;4366.08;4070.44;4049.44;4031.7;4054.86;4418.35
2014-10-01;1112662.0;4433675.0;4296.41;4043.44;3984.74;3972.9;4043.33;4347.89
2014-10-02;1112662.0;4434926.0;4297.62;3996.75;3985.87;3934.94;3984.8;4349.11
2014-10-03;1112662.0;4481035.0;4342.3;4040.56;4027.31;3995.81;4004.75;4394.33
2014-10-06;1112662.0;4468750.0;4330.4;4046.71;4016.27;4004.21;4041.4;4382.28
2014-10-07;1112662.0;4404575.0;4268.21;4007.94;3958.59;3958.44;3999.25;4319.35
2014-10-08;1112662.0;4496407.0;4357.28;4048.79;4041.12;3938.16;3960.79;4409.52
2014-10-09;1112662.0;4416516.0;4279.86;4040.54;3969.32;3965.37;4031.61;4331.18
2014-10-10;1112662.0;4306956.0;4173.69;3969.48;3870.85;3870.85;3946.32;4223.73
2014-10-13;1112662.0;4237015.0;4105.92;3893.66;3808.0;3807.89;3866.89;4155.14
2014-10-14;1112662.0;4239748.0;4108.56;3860.04;3810.45;3801.16;3837.22;4157.83
2014-10-15;1112662.0;4239748.0;4082.39;3801.42;3785.97;3700.22;3738.72;4131.43
2014-10-16;1116983.0;4205755.0;4060.08;3795.08;3765.28;3704.82;3706.7;4108.85
2014-10-17;1116983.0;4261816.0;4114.2;3848.98;3815.47;3791.16;3815.72;4163.62
2014-10-20;1116983.0;4322811.0;4173.08;3872.36;3870.08;3804.97;3813.59;4223.21
2014-10-21;1116983.0;4435978.0;4282.33;3971.4;3971.39;3908.83;3916.65;4333.77
2014-10-22;1116983.0;4411622.0;4258.86;3988.4;3949.59;3947.98;3980.49;4310.05
2014-10-23;1116881.0;4481226.0;4326.34;4032.22;4012.27;3984.15;3989.86;4378.45
2014-10-24;1116881.0;4514452.0;4358.41;4045.19;4042.02;4003.43;4019.84;4410.92
2014-10-27;1116881.0;4518918.0;4362.72;4052.5;4046.02;4019.23;4031.88;4415.28
2014-10-28;1116881.0;4586612.0;4428.08;4107.19;4106.63;4062.21;4063.06;4481.42
2014-10-29;1116881.0;4568661.0;4410.99;4104.07;4090.55;4062.49;4091.62;4464.24
2014-10-30;1116881.0;4579924.0;4422.01;4109.06;4100.64;4064.45;4074.26;4475.44
2014-10-31;1116881.0;4644227.0;4484.09;4170.87;4158.21;4143.2;4168.5;4538.28
2014-11-03;1116881.0;4656595.0;4496.09;4179.36;4169.28;4156.78;4160.6;4550.44
2014-11-04;1116881.0;4642013.0;4482.01;4165.05;4156.23;4126.72;4154.88;4536.19
2014-11-05;1115937.0;4634790.0;4479.57;4179.93;4153.27;4140.21;4179.23;4534.05
2014-11-06;1115937.0;4646855.0;4493.29;4165.77;4164.08;4133.98;4147.3;4548.83
2014-11-07;1115913.0;4642763.0;4489.51;4171.13;4160.5;4139.46;4170.46;4545.07
2014-11-10;1115913.0;4659995.0;4506.65;4179.98;4175.95;4151.48;4162.59;4562.63
2014-11-11;1115913.0;4672512.0;4518.75;4187.31;4187.16;4165.25;4173.61;4574.89
2014-11-12;1115913.0;4681704.0;4527.84;4199.19;4195.4;4173.02;4174.47;4584.18
2014-11-13;1115913.0;4701885.0;4547.43;4228.68;4213.49;4194.33;4202.77;4604.04
2014-11-14;1115913.0;4714719.0;4559.84;4225.18;4224.99;4198.59;4214.97;4616.61
2014-11-17;1115913.0;4702224.0;4547.76;4225.48;4213.79;4194.18;4215.29;4604.37
2014-11-18;1115913.0;4733912.0;4580.4;4248.19;4242.19;4214.32;4215.18;4638.29
2014-11-19;1115913.0;4712126.0;4559.35;4235.84;4222.66;4204.16;4233.7;4616.99
2014-11-20;1115913.0;4733806.0;4580.63;4245.17;4242.09;4202.36;4204.54;4638.66
2014-11-21;1115913.0;4744109.0;4590.6;4285.27;4251.32;4237.38;4284.41;4648.76
2014-11-24;1115913.0;4780928.0;4626.31;4285.0;4284.32;4258.41;4262.09;4684.97
2014-11-25;1115913.0;4785292.0;4630.54;4302.44;4288.23;4279.9;4290.68;4689.24
2014-11-26;1115277.0;4815754.0;4662.46;4319.41;4317.99;4289.51;4291.87;4722.63
2014-11-27;1115277.0;4815754.0;4662.46;;4317.99;;;4722.63
2014-11-28;1115277.0;4837832.0;4683.83;4347.09;4337.78;4326.2;4330.95;4744.28
2014-12-01;1115277.0;4782100.0;4629.87;4332.55;4287.81;4274.68;4323.95;4689.62
2014-12-02;1115277.0;4802341.0;4649.47;4312.92;4305.96;4283.89;4291.33;4709.47
2014-12-03;1115277.0;4810115.0;4657.07;4319.02;4312.93;4287.04;4312.17;4717.21
2014-12-04;1115277.0;4808998.0;4655.99;4327.55;4311.93;4293.94;4309.47;4716.12
2014-12-05;1115277.0;4808599.0;4655.61;4324.42;4311.57;4302.04;4318.28;4715.72
2014-12-08;1115277.0;4771532.0;4619.75;4320.08;4278.34;4259.01;4301.27;4679.42
2014-12-09;1115277.0;4789745.0;4637.38;4297.73;4294.67;4216.86;4228.2;4697.28
2014-12-10;1115277.0;4711904.0;4562.18;4297.0;4224.87;4218.86;4284.5;4621.17
2014-12-11;1115277.0;4735999.0;4585.69;4296.81;4246.48;4238.29;4241.69;4645.07
2014-12-12;1115277.0;4683366.0;4534.73;4254.43;4199.28;4199.28;4207.61;4593.44
2014-12-15;1115277.0;4636670.0;4489.51;4236.06;4157.41;4145.01;4224.17;4547.64
2014-12-16;1115277.0;4561039.0;4416.28;4190.42;4089.6;4089.19;4122.23;4473.46
2014-12-17;1115190.0;4644878.0;4497.77;4175.97;4165.1;4089.09;4095.75;4556.14
2014-12-18;1115190.0;4759381.0;4608.64;4267.77;4267.77;4213.21;4230.35;4668.45
2014-12-19;1115190.0;4775003.0;4623.77;4300.4;4281.78;4258.33;4272.75;4683.77
2014-12-22;1138406.0;4887943.0;4636.61;4295.27;4293.67;4270.54;4271.86;4696.78
2014-12-23;1138406.0;4871583.0;4621.36;4309.03;4279.3;4274.51;4308.95;4681.45
2014-12-24;1138406.0;4875904.0;4625.46;4298.87;4283.1;4281.8;4283.19;4685.6
2014-12-25;1138406.0;4875904.0;4625.46;;4283.1;;;4685.6
2014-12-26;1138406.0;4911191.0;4658.93;4322.45;4314.09;4294.8;4295.72;4719.51
2014-12-29;1138406.0;4909540.0;4657.53;4321.2;4312.64;4306.67;4309.7;4718.16
2014-12-30;1138406.0;4875050.0;4624.87;4309.13;4282.35;4277.75;4301.14;4685.11
2014-12-31;1138406.0;4822605.0;4575.12;4307.01;4236.28;4233.71;4294.88;4634.71
2015-01-01;1138406.0;4822605.0;4575.12;;4236.28;;;4634.71
2015-01-02;1138406.0;4815727.0;4569.24;4276.71;4230.24;4206.46;4258.6;4629.03
2015-01-05;1138406.0;4736867.0;4494.8;4210.96;4160.96;4151.85;4206.55;4553.78
2015-01-06;1138406.0;4679794.0;4440.64;4176.26;4110.83;4090.33;4174.78;4498.91
2015-01-07;1138406.0;4735768.0;4493.84;4169.97;4160.0;4126.39;4139.85;4552.84
2015-01-08;1138406.0;4827467.0;4580.85;4247.93;4240.55;4192.63;4195.49;4641.0
2015-01-09;1138406.0;4796418.0;4551.42;4253.97;4213.28;4188.61;4250.98;4611.2
2015-01-12;1138406.0;4747119.0;4504.64;4223.88;4169.97;4158.11;4221.52;4563.8
2015-01-13;1138406.0;4742830.0;4500.57;4252.7;4166.2;4134.94;4212.98;4559.68
2015-01-14;1138406.0;4719651.0;4478.61;4165.0;4145.84;4108.31;4122.08;4537.44
2015-01-15;1138406.0;4655680.0;4417.9;4169.44;4089.65;4085.7;4162.1;4475.94
2015-01-16;1138406.0;4715437.0;4474.61;4143.53;4142.14;4078.85;4087.88;4533.39
2015-01-19;1138406.0;4715437.0;4474.61;;4142.14;;;4533.39
2015-01-20;1138406.0;4748535.0;4506.02;4181.34;4171.21;4117.15;4164.43;4565.21
2015-01-21;1138406.0;4772304.0;4528.57;4211.28;4192.09;4145.82;4158.13;4588.06
2015-01-22;1138406.0;4861407.0;4613.12;4274.15;4270.36;4173.54;4215.0;4673.72
2015-01-23;1138406.0;4870263.0;4621.53;4292.88;4278.14;4258.48;4268.53;4682.23
2015-01-26;1138406.0;4867500.0;4618.9;4282.48;4275.72;4254.47;4271.1;4679.58
2015-01-27;1138406.0;4742032.0;4499.84;4209.41;4165.5;4151.15;4200.88;4558.95
2015-01-28;1138406.0;4713428.0;4473.0;4235.15;4140.38;4140.38;4233.73;4531.88
2015-01-29;1138406.0;4760076.0;4517.35;4189.54;4181.35;4103.71;4134.52;4576.86
2015-01-30;1138406.0;4722598.0;4481.79;4210.85;4148.43;4144.03;4178.62;4540.83
2015-02-02;1138406.0;4768312.0;4525.22;4189.09;4188.59;4094.73;4162.19;4584.86
2015-02-03;1138406.0;4814489.0;4569.2;4229.15;4229.15;4174.23;4201.94;4629.49
2015-02-04;1138406.0;4805438.0;4561.38;4248.84;4221.2;4198.74;4202.43;4621.9
2015-02-05;1137887.0;4843055.0;4600.44;4258.0;4256.18;4220.17;4229.62;4662.92
2015-02-06;1137887.0;4811764.0;4570.87;4271.28;4228.68;4214.89;4259.98;4633.02
2015-02-09;1137887.0;4797432.0;4557.25;4235.24;4216.09;4206.76;4209.81;4619.22
2015-02-10;1137887.0;4871473.0;4627.99;4286.43;4281.15;4232.99;4240.04;4691.09
2015-02-11;1137429.0;4887853.0;4645.77;4305.35;4297.28;4277.65;4284.76;4709.27
2015-02-12;1137429.0;4945510.0;4700.63;4347.97;4347.97;4317.98;4321.41;4764.9
2015-02-13;1137429.0;4986520.0;4739.69;4384.03;4384.03;4351.02;4359.77;4804.53
2015-02-16;1137429.0;4986520.0;4739.69;;4384.03;;;4804.53
2015-02-17;1137429.0;4988015.0;4742.97;4387.32;4385.34;4370.63;4379.31;4808.67
2015-02-18;1137429.0;4994350.0;4749.0;4393.19;4390.91;4374.23;4378.73;4814.77
2015-02-19;1137429.0;5018181.0;4771.67;4415.79;4411.86;4388.44;4388.92;4837.77
2015-02-20;1137429.0;5053658.0;4805.4;4444.62;4443.05;4397.62;4406.75;4871.97
2015-02-23;1137429.0;5060980.0;4812.37;4449.49;4449.49;4430.86;4441.25;4879.03
2015-02-24;1137429.0;5062730.0;4814.13;4455.52;4451.03;4428.82;4442.13;4880.86
2015-02-25;1137429.0;5050857.0;4802.98;4461.11;4440.59;4429.9;4441.08;4869.62
2015-02-26;1137429.0;5075518.0;4826.47;4463.81;4462.27;4430.79;4443.55;4893.46
2015-02-27;1137429.0;5050950.0;4803.11;4464.31;4440.67;4435.66;4459.86;4869.77
2015-03-02;1137429.0;5099150.0;4849.41;4483.97;4483.05;4450.86;4452.8;4916.91
2015-03-03;1137429.0;5071543.0;4823.16;4473.64;4458.78;4433.51;4466.53;4890.29
2015-03-04;1137429.0;5056281.0;4808.68;4452.37;4445.36;4421.0;4442.41;4875.63
2015-03-05;1137429.0;5063898.0;4815.96;4464.48;4452.06;4433.94;4454.88;4883.02
2015-03-06;1137429.0;5003813.0;4758.81;4453.93;4399.23;4389.82;4442.19;4825.08
2015-03-09;1137429.0;5019461.0;4773.99;4424.22;4412.99;4391.62;4406.87;4840.6
2015-03-10;1137429.0;4924023.0;4683.22;4381.62;4329.08;4329.08;4376.02;4748.56
2015-03-11;1137429.0;4897066.0;4657.82;4342.87;4305.38;4304.28;4336.05;4722.91
2015-03-12;1137429.0;4932151.0;4691.25;4339.2;4336.23;4300.87;4302.73;4756.84
2015-03-13;1137429.0;4907892.0;4668.18;4347.87;4314.9;4289.3;4328.09;4733.44
2015-03-16;1137429.0;4971097.0;4728.29;4371.46;4370.47;4327.27;4338.29;4794.4
2015-03-17;1137429.0;4976963.0;4733.87;4384.98;4375.63;4349.69;4355.82;4800.06
2015-03-18;1137429.0;5030282.0;4784.65;4440.49;4422.5;4344.49;4366.8;4851.57
2015-03-19;1137429.0;5035199.0;4789.33;4440.01;4426.82;4419.84;4424.79;4856.31
2015-03-20;1137429.0;5071271.0;4823.64;4478.68;4458.54;4456.41;4468.29;4891.1
2015-03-23;1151355.0;5118403.0;4809.58;4466.34;4445.54;4445.52;4454.15;4876.85
2015-03-24;1151355.0;5101640.0;4793.83;4467.79;4430.99;4430.97;4444.39;4860.88
2015-03-25;1151355.0;4984549.0;4683.85;4442.54;4329.29;4329.29;4437.38;4749.39
2015-03-26;1151355.0;4968396.0;4668.79;4340.16;4315.26;4280.95;4288.16;4734.15
2015-03-27;1151355.0;4988664.0;4688.03;4342.93;4332.86;4309.52;4314.6;4753.75
2015-03-30;1151355.0;5046183.0;4742.49;4384.18;4382.82;4359.78;4359.78;4809.16
2015-03-31;1151355.0;4989616.0;4690.11;4377.36;4333.69;4333.69;4364.14;4756.38
2015-04-01;1151355.0;4963790.0;4665.84;4334.56;4311.26;4284.06;4328.16;4731.76
2015-04-02;1151355.0;4969258.0;4670.98;4327.79;4316.01;4302.49;4316.24;4736.98
2015-04-03;1151355.0;4969258.0;4670.98;;4316.01;;;4736.98
2015-04-06;1151355.0;5009524.0;4708.83;4361.56;4350.98;4283.91;4286.16;4775.36
2015-04-07;1151355.0;5001580.0;4701.36;4379.41;4344.08;4343.74;4349.3;4767.79
2015-04-08;1152924.0;5045150.0;4736.18;4382.82;4375.96;4345.09;4345.22;4803.24
2015-04-09;1152924.0;5077423.0;4766.48;4405.65;4403.95;4361.23;4375.77;4833.97
2015-04-10;1152924.0;5098256.0;4786.04;4422.63;4422.02;4394.38;4402.02;4853.8
2015-04-13;1152924.0;5083482.0;4772.17;4448.2;4409.21;4407.07;4428.13;4839.74
2015-04-14;1152924.0;5070150.0;4759.65;4418.87;4397.64;4375.1;4409.29;4827.05
2015-04-15;1152924.0;5101146.0;4788.75;4435.28;4424.53;4406.04;4409.74;4856.56
2015-04-16;1152924.0;5094576.0;4782.58;4427.22;4418.83;4408.96;4412.15;4850.3
2015-04-17;1152924.0;5017293.0;4710.03;4390.31;4351.8;4333.11;4379.63;4776.72
2015-04-20;1152924.0;5092923.0;4781.03;4423.88;4417.4;4373.09;4373.65;4848.73
2015-04-21;1152924.0;5114344.0;4801.14;4448.68;4435.98;4430.98;4444.5;4869.12
2015-04-22;1152924.0;5142979.0;4828.02;4466.84;4460.81;4419.35;4448.58;4896.38
2015-04-23;1152924.0;5161718.0;4845.61;4496.08;4477.07;4444.29;4445.16;4914.22
2015-04-24;1152924.0;5230560.0;4910.29;4543.64;4536.78;4517.88;4529.73;4979.84
2015-04-27;1152924.0;5217022.0;4897.58;4562.33;4525.04;4516.33;4548.51;4966.95
2015-04-28;1152924.0;5205757.0;4887.24;4537.14;4515.27;4479.01;4529.41;4956.57
2015-04-29;1152924.0;5174498.0;4858.13;4517.01;4488.15;4463.98;4490.57;4927.14
2015-04-30;1152924.0;5089297.0;4778.23;4480.36;4414.25;4395.1;4459.22;4846.14
2015-05-01;1152924.0;5164011.0;4848.37;4479.06;4479.06;4435.24;4437.7;4917.29
2015-05-04;1152924.0;5168108.0;4852.22;4510.47;4482.61;4480.85;4491.19;4921.19
2015-05-05;1152924.0;5083696.0;4773.87;4472.23;4409.39;4407.27;4464.21;4842.12
2015-05-06;1152924.0;5049516.0;4741.77;4429.96;4379.75;4349.93;4420.3;4809.56
2015-05-07;1152924.0;5074655.0;4767.53;4413.73;4401.55;4373.29;4377.81;4836.62
2015-05-08;1152924.0;5140485.0;4829.38;4466.17;4458.65;4441.73;4444.99;4899.37
2015-05-11;1152924.0;5117409.0;4807.75;4468.75;4438.64;4437.53;4457.62;4877.45
2015-05-12;1152924.0;5096670.0;4788.66;4441.4;4420.65;4380.52;4412.82;4858.25
2015-05-13;1152924.0;5103487.0;4795.11;4460.54;4426.56;4421.75;4436.07;4864.82
2015-05-14;1152924.0;5182436.0;4869.36;4496.25;4495.04;4448.38;4461.07;4940.18
2015-05-15;1152924.0;5181575.0;4868.61;4509.13;4494.29;4482.55;4505.39;4939.44
2015-05-18;1152924.0;5203086.0;4888.82;4521.01;4512.95;4483.76;4487.14;4959.94
2015-05-19;1152924.0;5192445.0;4880.85;4521.85;4503.72;4498.53;4514.66;4952.74
2015-05-20;1152924.0;5194269.0;4882.69;4533.92;4505.3;4484.52;4505.59;4954.67
2015-05-21;1152924.0;5222131.0;4908.89;4537.28;4529.47;4495.39;4499.42;4981.25
2015-05-22;1152924.0;5219468.0;4906.38;4542.46;4527.16;4522.61;4522.86;4978.7
2015-05-25;1152924.0;5219468.0;4906.38;;4527.16;;;4978.7
2015-05-26;1152924.0;5156983.0;4847.72;4521.85;4472.96;4456.76;4516.63;4919.21
2015-05-27;1152924.0;5241262.0;4927.08;4551.53;4546.06;4479.74;4488.05;4999.79
2015-05-28;1152924.0;5229268.0;4915.86;4548.24;4535.66;4523.55;4537.47;4988.44
2015-05-29;1152924.0;5197673.0;4886.16;4539.57;4508.25;4499.65;4532.14;4958.3
2015-06-01;1152924.0;5213345.0;4901.42;4535.43;4521.85;4488.17;4530.03;4974.01
2015-06-02;1152924.0;5198402.0;4887.37;4531.08;4508.89;4486.19;4503.76;4959.75
2015-06-03;1152924.0;5211058.0;4899.3;4539.36;4519.86;4512.44;4531.04;4971.88
2015-06-04;1152924.0;5173205.0;4863.72;4526.21;4487.03;4475.05;4501.73;4935.76
2015-06-05;1152924.0;5161854.0;4853.08;4493.43;4477.19;4452.32;4483.43;4924.98
2015-06-08;1152924.0;5109199.0;4803.67;4477.83;4431.51;4423.8;4476.68;4874.89
2015-06-09;1152924.0;5104695.0;4799.43;4441.62;4427.61;4392.45;4421.02;4870.59
2015-06-10;1152924.0;5171398.0;4862.64;4497.51;4485.46;4435.29;4440.54;4934.94
2015-06-11;1152924.0;5174865.0;4865.99;4511.32;4488.47;4483.84;4498.48;4938.39
2015-06-12;1152924.0;5134886.0;4828.88;4476.21;4453.79;4449.21;4467.38;4900.94
2015-06-15;1152924.0;5110815.0;4806.25;4437.97;4432.92;4396.13;4416.13;4877.96
2015-06-16;1152924.0;5137310.0;4831.16;4463.2;4455.9;4426.19;4428.3;4903.25
2015-06-17;1152924.0;5152397.0;4845.42;4482.27;4468.98;4441.34;4465.17;4917.75
2015-06-18;1152924.0;5224876.0;4913.58;4540.69;4531.85;4483.61;4483.61;4986.93
2015-06-19;1152924.0;5203635.0;4893.6;4539.49;4513.42;4511.21;4538.7;4966.65
2015-06-22;1148341.0;5218107.0;4926.8;4557.98;4544.04;4534.76;4541.85;5000.34
2015-06-23;1148341.0;5223505.0;4931.9;4551.77;4548.74;4529.99;4549.52;5005.52
2015-06-24;1148341.0;5195780.0;4905.77;4561.64;4524.6;4523.9;4542.07;4979.02
2015-06-25;1148341.0;5183620.0;4894.29;4546.15;4514.01;4508.66;4540.39;4967.37
2015-06-26;1148341.0;5149484.0;4862.25;4523.97;4484.28;4469.23;4514.36;4934.93
2015-06-29;1148341.0;5029578.0;4749.44;4460.08;4379.86;4377.23;4433.11;4820.62
2015-06-30;1148341.0;5048981.0;4767.87;4420.5;4396.76;4381.94;4414.86;4839.38
2015-07-01;1148341.0;5086261.0;4803.78;4445.9;4429.23;4409.42;4433.79;4876.13
2015-07-02;1148341.0;5091047.0;4808.3;4445.83;4433.39;4417.48;4440.17;4880.72
2015-07-03;1148341.0;5091047.0;4808.3;;4433.39;;;4880.72
2015-07-06;1146137.0;5064396.0;4792.33;4444.41;4418.66;4394.44;4394.43;4864.5
2015-07-07;1146137.0;5076314.0;4803.6;4434.91;4429.06;4344.15;4422.74;4875.95
2015-07-08;1146137.0;4987508.0;4719.65;4403.13;4351.58;4346.42;4392.51;4790.77
2015-07-09;1146137.0;4988029.0;4720.15;4414.43;4352.03;4351.51;4410.27;4791.27
2015-07-10;1146137.0;5066104.0;4794.03;4434.11;4420.15;4394.01;4405.99;4866.27
2015-07-13;1146137.0;5151282.0;4874.63;4498.74;4494.47;4456.54;4457.76;4948.08
2015-07-14;1146137.0;5184515.0;4906.08;4537.21;4523.47;4500.66;4503.2;4980.01
2015-07-15;1159090.0;5248774.0;4911.39;4547.18;4528.36;4517.4;4531.31;4985.39
2015-07-16;1159090.0;5325897.0;4983.55;4595.02;4594.9;4558.32;4567.06;5058.65
2015-07-17;1159090.0;5403210.0;5055.89;4661.6;4661.6;4624.68;4635.48;5132.08
2015-07-20;1149085.0;5377346.0;5075.5;4694.13;4679.68;4657.98;4670.23;5151.98
2015-07-21;1149085.0;5371291.0;5069.79;4686.36;4674.41;4661.76;4679.54;5146.18
2015-07-22;1149085.0;5312499.0;5014.29;4643.83;4623.24;4604.53;4604.97;5089.85
2015-07-23;1149085.0;5289044.0;4992.6;4641.58;4602.83;4592.49;4627.55;5068.02
2015-07-24;1146307.0;5224152.0;4943.35;4632.06;4557.37;4552.4;4630.95;5018.05
2015-07-27;1141061.0;5156563.0;4901.82;4551.99;4519.09;4511.92;4530.36;4975.9
2015-07-28;1141061.0;5203506.0;4946.45;4568.79;4560.23;4506.19;4539.46;5021.2
2015-07-29;1146072.0;5250850.0;4969.86;4586.78;4581.6;4552.76;4570.5;5045.07
2015-07-30;1146072.0;5270320.0;4988.43;4606.65;4598.59;4540.98;4570.77;5063.98
2015-07-31;1146072.0;5259219.0;4977.93;4616.48;4588.91;4584.22;4616.48;5053.31
2015-08-03;1146416.0;5251116.0;4968.77;4607.52;4580.46;4549.6;4595.26;5044.02
2015-08-04;1146416.0;5236215.0;4954.91;4584.45;4567.47;4551.9;4573.25;5030.06
2015-08-05;1147722.0;5282093.0;4993.39;4634.7;4602.24;4590.19;4592.81;5069.45
2015-08-06;1147722.0;5197469.0;4915.46;4612.62;4528.51;4508.3;4608.69;4991.22
2015-08-07;1147722.0;5187797.0;4906.46;4532.46;4520.08;4485.5;4519.36;4982.15
2015-08-10;1147722.0;5248665.0;4964.02;4583.63;4573.11;4554.63;4558.68;5040.6
2015-08-11;1147722.0;5180811.0;4899.85;4567.69;4513.99;4491.06;4548.75;4975.44
2015-08-12;1147722.0;5197105.0;4915.48;4539.18;4528.19;4436.54;4475.9;4991.41
2015-08-13;1147722.0;5186922.0;4906.32;4556.14;4519.32;4514.45;4536.96;4982.31
2015-08-14;1147722.0;5200032.0;4918.72;4536.2;4530.74;4503.83;4512.88;4994.9
2015-08-17;1147722.0;5240925.0;4957.66;4568.59;4566.37;4507.98;4516.88;5034.56
2015-08-18;1147722.0;5213036.0;4933.1;4562.15;4542.07;4536.05;4556.23;5010.41
2015-08-19;1147722.0;5177261.0;4899.25;4550.67;4510.9;4486.11;4525.32;4976.03
2015-08-20;1147722.0;5032908.0;4762.65;4484.36;4385.13;4385.13;4467.79;4837.29
2015-08-21;1147722.0;4817302.0;4558.62;4361.32;4197.27;4197.27;4313.19;4630.06
2015-08-24;1147722.0;4635195.0;4386.44;4199.79;4038.6;3787.23;3847.12;4455.25
2015-08-25;1147722.0;4609625.0;4362.32;4207.38;4016.32;4015.91;4187.27;4430.78
2015-08-26;1147722.0;4842929.0;4583.24;4227.86;4219.6;4052.54;4141.24;4655.23
2015-08-27;1147722.0;4963695.0;4697.53;4328.99;4324.82;4231.14;4281.63;4771.31
2015-08-28;1147722.0;4968630.0;4702.2;4340.7;4329.12;4295.56;4307.05;4776.06
2015-08-31;1147722.0;4906037.0;4643.48;4324.74;4274.58;4262.09;4299.88;4716.64
2015-09-01;1147722.0;4754594.0;4500.14;4229.31;4142.63;4121.83;4177.93;4571.05
2015-09-02;1147722.0;4884971.0;4623.61;4256.23;4256.23;4166.08;4207.68;4696.49
2015-09-03;1147722.0;4860208.0;4600.17;4300.3;4234.65;4222.38;4267.34;4672.68
2015-09-04;1147722.0;4802899.0;4546.17;4210.81;4184.72;4160.43;4175.62;4617.93
2015-09-07;1147722.0;4802899.0;4546.17;;4184.72;;;4617.93
2015-09-08;1147722.0;4939254.0;4675.23;4306.5;4303.53;4247.14;4267.39;4749.03
2015-09-09;1147722.0;4881778.0;4620.98;4352.96;4253.45;4242.47;4346.36;4693.99
2015-09-10;1147722.0;4930959.0;4667.53;4326.77;4296.3;4243.69;4248.48;4741.28
2015-09-11;1147722.0;4961869.0;4696.95;4323.23;4323.23;4268.1;4273.61;4771.23
2015-09-14;1147722.0;4945262.0;4681.65;4334.94;4308.76;4293.77;4334.86;4755.87
2015-09-15;1147722.0;5004391.0;4737.63;4373.19;4360.28;4303.89;4322.4;4812.73
2015-09-16;1147722.0;5031237.0;4763.11;4388.32;4383.67;4346.47;4357.36;4838.65
2015-09-17;1147722.0;5032719.0;4764.51;4450.66;4384.96;4368.8;4378.99;4840.08
2015-09-18;1147722.0;4962589.0;4698.12;4374.92;4323.86;4317.09;4325.29;4772.63
2015-09-21;1141796.0;4950977.0;4711.46;4372.42;4336.13;4299.94;4343.77;4786.18
2015-09-22;1141796.0;4880150.0;4644.06;4286.6;4274.1;4233.9;4273.3;4717.71
2015-09-23;1141796.0;4879502.0;4643.49;4294.73;4273.53;4255.06;4280.01;4717.16
2015-09-24;1141796.0;4865314.0;4629.99;4275.64;4261.1;4198.11;4239.85;4703.44
2015-09-25;1141796.0;4823793.0;4590.51;4308.66;4224.74;4198.96;4305.38;4663.34
2015-09-28;1141796.0;4685327.0;4458.92;4207.03;4103.47;4092.29;4206.68;4529.75
2015-09-29;1141796.0;4662379.0;4437.08;4155.31;4083.37;4053.12;4110.26;4507.56
2015-09-30;1141796.0;4773919.0;4543.34;4181.06;4181.06;4125.2;4137.18;4615.55
