S&PCOMP;DSRI;DY;IDV;MV;NE;NR;PE;PH;PI;PL;PO;RI;VO
1969-01-09;;3.08;;503793.0;;;17.29;;101.22;;;;
1969-01-10;;3.08;;503793.0;;;17.29;;100.93;;;;
1969-01-13;;3.08;;503793.0;;;17.29;;100.4;;;;
1969-01-14;;3.08;;503793.0;;;17.29;;101.13;;;;
1969-01-15;;3.06;;503793.0;;;17.43;;101.62;;;;
1969-01-16;;3.06;;503793.0;;;17.43;;102.18;;;;
1969-01-17;;3.06;;503793.0;;;17.43;;102.03;;;;
1969-01-20;;3.06;;503793.0;;;17.43;;101.69;;;;
1969-01-21;;3.06;;503793.0;;;17.43;;101.63;;;;
1969-01-22;;3.05;;503793.0;;;17.49;;101.98;;;;
1969-01-23;;3.05;;503793.0;;;17.49;;102.43;;;;
1969-01-24;;3.05;;503793.0;;;17.49;;102.38;;;;
1969-01-27;;3.05;;503793.0;;;17.49;;102.4;;;;
1969-01-28;;3.05;;503793.0;;;17.49;;102.41;;;;
1969-01-29;;3.05;;503793.0;;;17.58;;102.51;;;;
1969-01-30;;3.05;;503793.0;;;17.58;;102.55;;;;
1969-01-31;;3.05;;498500.0;;;17.58;;103.01;;;;
1969-02-03;;3.05;;498500.0;;;17.58;;102.89;;;;
1969-02-04;;3.05;;498500.0;;;17.58;;102.92;;;;
1969-02-05;;3.04;;498500.0;;;17.7;;103.2;;;;
1969-02-06;;3.04;;498500.0;;;17.7;;103.54;;;;
1969-02-07;;3.04;;498500.0;;;17.7;;103.53;;;;
1969-02-10;;3.04;;498500.0;;;17.7;;103.53;;;;
1969-02-11;;3.04;;498500.0;;;17.7;;103.65;;;;
1969-02-12;;3.03;;498500.0;;;17.78;;103.63;;;;
1969-02-13;;3.03;;498500.0;;;17.78;;103.71;;;;
1969-02-14;;3.03;;498500.0;;;17.78;;103.61;;;;
1969-02-17;;3.03;;498500.0;;;17.78;;102.44;;;;
1969-02-18;;3.03;;498500.0;;;17.78;;101.4;;;;
1969-02-19;;3.12;;498500.0;;;17.26;;100.65;;;;
1969-02-20;;3.12;;498500.0;;;17.26;;99.79;;;;
1969-02-21;;3.12;;498500.0;;;17.26;;99.79;;;;
1969-02-24;;3.12;;498500.0;;;17.26;;98.6;;;;
1969-02-25;;3.12;;498500.0;;;17.26;;97.98;;;;
1969-02-26;;3.19;;498500.0;;;16.89;;98.45;;;;
1969-02-27;;3.19;;498500.0;;;16.89;;98.14;;;;
1969-02-28;;3.19;;479340.0;;;16.89;;98.13;;;;
1969-03-03;;3.19;;479340.0;;;16.89;;98.38;;;;
1969-03-04;;3.19;;479340.0;;;16.89;;99.32;;;;
1969-03-05;;3.16;;479340.0;;;17.1;;99.71;;;;
1969-03-06;;3.16;;479340.0;;;17.1;;98.7;;;;
1969-03-07;;3.16;;479340.0;;;17.1;;98.65;;;;
1969-03-10;;3.16;;479340.0;;;17.1;;98.99;;;;
1969-03-11;;3.16;;479340.0;;;17.1;;99.32;;;;
1969-03-12;;3.18;;479340.0;;;16.99;;99.05;;;;
1969-03-13;;3.18;;479340.0;;;16.99;;98.39;;;;
1969-03-14;;3.18;;479340.0;;;16.99;;98.0;;;;
1969-03-17;;3.18;;479340.0;;;16.99;;98.25;;;;
1969-03-18;;3.18;;479340.0;;;16.99;;98.49;;;;
1969-03-19;;3.18;;479340.0;;;16.59;;99.21;;;;
1969-03-20;;3.18;;479340.0;;;16.59;;99.84;;;;
1969-03-21;;3.18;;479340.0;;;16.59;;99.63;;;;
1969-03-24;;3.18;;479340.0;;;16.59;;99.5;;;;
1969-03-25;;3.18;;479340.0;;;16.59;;99.66;;;;
1969-03-26;;3.14;;479340.0;;;16.79;;100.39;;;;
1969-03-27;;3.14;;479340.0;;;16.79;;101.1;;;;
1969-03-28;;3.14;;494904.0;;;16.79;;101.51;;;;
1969-03-31;;3.14;;494904.0;;;16.79;;101.51;;;;
1969-04-01;;3.14;;494904.0;;;16.79;;101.42;;;;
1969-04-02;;3.12;;494904.0;;;16.85;;100.78;;;;
1969-04-03;;3.12;;494904.0;;;16.85;;100.68;;;;
1969-04-04;;3.12;;494904.0;;;16.85;;100.68;;;;
1969-04-07;;3.12;;494904.0;;;16.85;;99.89;;;;
1969-04-08;;3.12;;494904.0;;;16.85;;100.14;;;;
1969-04-09;;3.11;;494904.0;;;16.89;;101.02;;;;
1969-04-10;;3.11;;494904.0;;;16.89;;101.55;;;;
1969-04-11;;3.11;;494904.0;;;16.89;;101.65;;;;
1969-04-14;;3.11;;494904.0;;;16.89;;101.57;;;;
1969-04-15;;3.11;;494904.0;;;16.89;;101.53;;;;
1969-04-16;;3.13;;494904.0;;;16.83;;100.63;;;;
1969-04-17;;3.13;;494904.0;;;16.83;;100.78;;;;
1969-04-18;;3.13;;494904.0;;;16.83;;101.24;;;;
1969-04-21;;3.13;;494904.0;;;16.83;;100.56;;;;
1969-04-22;;3.13;;494904.0;;;16.83;;100.78;;;;
1969-04-23;;3.13;;494904.0;;;16.86;;100.8;;;;
1969-04-24;;3.13;;494904.0;;;16.86;;101.27;;;;
1969-04-25;;3.13;;494904.0;;;16.86;;101.72;;;;
1969-04-28;;3.13;;494904.0;;;16.86;;102.3;;;;
1969-04-29;;3.13;;494904.0;;;16.86;;102.79;;;;
1969-04-30;;3.05;;505586.0;;;17.34;;103.69;;;;
1969-05-01;;3.05;;505586.0;;;17.34;;103.51;;;;
1969-05-02;;3.05;;505586.0;;;17.34;;104.0;;;;
1969-05-05;;3.05;;505586.0;;;17.34;;104.37;;;;
1969-05-06;;3.05;;505586.0;;;17.34;;104.86;;;;
1969-05-07;;3.03;;505586.0;;;17.5;;104.67;;;;
1969-05-08;;3.03;;505586.0;;;17.5;;105.1;;;;
1969-05-09;;3.03;;505586.0;;;17.5;;105.05;;;;
1969-05-12;;3.03;;505586.0;;;17.5;;104.89;;;;
1969-05-13;;3.03;;505586.0;;;17.5;;105.34;;;;
1969-05-14;;2.98;;505586.0;;;17.93;;106.16;;;;
1969-05-15;;2.98;;505586.0;;;17.93;;105.85;;;;
1969-05-16;;2.98;;505586.0;;;17.93;;105.94;;;;
1969-05-19;;2.98;;505586.0;;;17.93;;104.97;;;;
1969-05-20;;2.98;;505586.0;;;17.93;;104.04;;;;
1969-05-21;;3.02;;505586.0;;;17.65;;104.47;;;;
1969-05-22;;3.02;;505586.0;;;17.65;;104.6;;;;
1969-05-23;;3.02;;505586.0;;;17.65;;104.59;;;;
1969-05-26;;3.02;;505586.0;;;17.65;;104.36;;;;
1969-05-27;;3.02;;505586.0;;;17.65;;103.57;;;;
1969-05-28;;3.05;;505586.0;;;17.44;;103.26;;;;
1969-05-29;;3.05;;505822.0;;;17.44;;103.46;;;;
1969-05-30;;3.05;;505822.0;;;17.44;;103.46;;;;
1969-06-02;;3.05;;505822.0;;;17.44;;102.94;;;;
1969-06-03;;3.05;;505822.0;;;17.44;;102.63;;;;
1969-06-04;;3.07;;505822.0;;;17.33;;102.59;;;;
1969-06-05;;3.07;;505822.0;;;17.33;;102.76;;;;
1969-06-06;;3.07;;505822.0;;;17.33;;102.12;;;;
1969-06-09;;3.07;;505822.0;;;17.33;;101.2;;;;
1969-06-10;;3.07;;505822.0;;;17.33;;100.42;;;;
1969-06-11;;3.17;;505822.0;;;17.28;;99.55;;;;
1969-06-12;;3.17;;505822.0;;;17.28;;98.26;;;;
1969-06-13;;3.17;;505822.0;;;17.28;;98.65;;;;
1969-06-16;;3.17;;505822.0;;;17.28;;98.32;;;;
1969-06-17;;3.17;;505822.0;;;17.28;;97.95;;;;
1969-06-18;;3.22;;505822.0;;;16.98;;97.81;;;;
1969-06-19;;3.22;;505822.0;;;16.98;;97.24;;;;
1969-06-20;;3.22;;505822.0;;;16.98;;96.67;;;;
1969-06-23;;3.22;;505822.0;;;16.98;;96.23;;;;
1969-06-24;;3.22;;505822.0;;;16.98;;97.32;;;;
1969-06-25;;3.2;;505822.0;;;16.84;;97.01;;;;
1969-06-26;;3.2;;505822.0;;;16.84;;97.24;;;;
1969-06-27;;3.2;;505822.0;;;16.84;;97.33;;;;
1969-06-30;;3.2;;480293.0;;;16.84;;97.71;;;;
1969-07-01;;3.2;;480293.0;;;16.84;;98.08;;;;
1969-07-02;;3.2;;480293.0;;;17.18;;98.94;;;;
1969-07-03;;3.2;;480293.0;;;17.18;;99.61;;;;
1969-07-04;;3.2;;480293.0;;;17.18;;99.61;;;;
1969-07-07;;3.2;;480293.0;;;17.18;;99.03;;;;
1969-07-08;;3.2;;480293.0;;;17.18;;97.63;;;;
1969-07-09;;3.27;;480293.0;;;16.82;;96.88;;;;
1969-07-10;;3.27;;480293.0;;;16.82;;95.38;;;;
1969-07-11;;3.27;;480293.0;;;16.82;;95.77;;;;
1969-07-14;;3.27;;480293.0;;;16.82;;94.55;;;;
1969-07-15;;3.27;;480293.0;;;16.82;;94.24;;;;
1969-07-16;;3.33;;480293.0;;;16.61;;95.18;;;;
1969-07-17;;3.33;;480293.0;;;16.61;;95.76;;;;
1969-07-18;;3.33;;480293.0;;;16.61;;94.95;;;;
1969-07-21;;3.33;;480293.0;;;16.61;;94.95;;;;
1969-07-22;;3.33;;480293.0;;;16.61;;93.52;;;;
1969-07-23;;3.4;;480293.0;;;16.25;;93.12;;;;
1969-07-24;;3.4;;480293.0;;;16.25;;92.8;;;;
1969-07-25;;3.4;;480293.0;;;16.25;;91.96;;;;
1969-07-28;;3.4;;480293.0;;;16.25;;90.21;;;;
1969-07-29;;3.4;;480293.0;;;16.25;;89.48;;;;
1969-07-30;;3.52;;480293.0;;;15.69;;89.93;;;;
1969-07-31;;3.52;;442064.0;;;15.69;;91.83;;;;
1969-08-01;;3.52;;442064.0;;;15.69;;93.47;;;;
1969-08-04;;3.52;;442064.0;;;15.69;;92.99;;;;
1969-08-05;;3.52;;442064.0;;;15.69;;93.41;;;;
1969-08-06;;3.37;;442064.0;;;16.39;;93.92;;;;
1969-08-07;;3.37;;442064.0;;;16.39;;93.99;;;;
1969-08-08;;3.37;;442064.0;;;16.39;;93.94;;;;
1969-08-11;;3.37;;442064.0;;;16.39;;93.36;;;;
1969-08-12;;3.37;;442064.0;;;16.39;;92.63;;;;
1969-08-13;;3.41;;442064.0;;;16.18;;92.7;;;;
1969-08-14;;3.41;;442064.0;;;16.18;;93.34;;;;
1969-08-15;;3.41;;442064.0;;;16.18;;94.0;;;;
1969-08-18;;3.41;;442064.0;;;16.18;;94.57;;;;
1969-08-19;;3.41;;442064.0;;;16.18;;95.07;;;;
1969-08-20;;3.33;;442064.0;;;16.59;;95.07;;;;
1969-08-21;;3.33;;442064.0;;;16.59;;95.35;;;;
1969-08-22;;3.33;;442064.0;;;16.59;;95.92;;;;
1969-08-25;;3.33;;442064.0;;;16.59;;94.93;;;;
1969-08-26;;3.33;;442064.0;;;16.59;;94.3;;;;
1969-08-27;;3.35;;442064.0;;;16.49;;94.49;;;;
1969-08-28;;3.35;;442064.0;;;16.49;;94.89;;;;
1969-08-29;;3.35;;464510.0;;;16.49;;95.51;;;;
1969-09-01;;3.35;;464510.0;;;16.49;;95.51;;;;
1969-09-02;;3.35;;464510.0;;;16.49;;95.54;;;;
1969-09-03;;3.33;;464510.0;;;16.58;;94.98;;;;
1969-09-04;;3.33;;464510.0;;;16.58;;94.2;;;;
1969-09-05;;3.33;;464510.0;;;16.58;;93.64;;;;
1969-09-08;;3.33;;464510.0;;;16.58;;92.7;;;;
1969-09-09;;3.33;;464510.0;;;16.58;;93.38;;;;
1969-09-10;;3.33;;464510.0;;;16.57;;94.95;;;;
1969-09-11;;3.33;;464510.0;;;16.57;;94.22;;;;
1969-09-12;;3.33;;464510.0;;;16.57;;94.35;;;;
1969-09-15;;3.33;;464510.0;;;16.57;;94.87;;;;
1969-09-16;;3.33;;464510.0;;;16.57;;94.95;;;;
1969-09-17;;3.35;;464510.0;;;16.07;;94.63;;;;
1969-09-18;;3.35;;464510.0;;;16.07;;94.9;;;;
1969-09-19;;3.35;;464510.0;;;16.07;;95.19;;;;
1969-09-22;;3.35;;464510.0;;;16.07;;96.13;;;;
1969-09-23;;3.35;;464510.0;;;16.07;;95.63;;;;
1969-09-24;;3.31;;464510.0;;;16.21;;95.5;;;;
1969-09-25;;3.31;;464510.0;;;16.21;;94.77;;;;
1969-09-26;;3.31;;464510.0;;;16.21;;94.16;;;;
1969-09-29;;3.31;;464510.0;;;16.21;;93.41;;;;
1969-09-30;;3.31;;460153.0;;;16.21;;93.2;;;;
1969-10-01;;3.42;;460153.0;;;15.71;;92.52;;;;
1969-10-02;;3.42;;460153.0;;;15.71;;93.24;;;;
1969-10-03;;3.42;;460153.0;;;15.71;;93.19;;;;
1969-10-06;;3.42;;460153.0;;;15.71;;93.36;;;;
1969-10-07;;3.42;;460153.0;;;15.71;;93.09;;;;
1969-10-08;;3.41;;460153.0;;;15.73;;92.67;;;;
1969-10-09;;3.41;;460153.0;;;15.73;;93.03;;;;
1969-10-10;;3.41;;460153.0;;;15.73;;93.56;;;;
1969-10-13;;3.41;;460153.0;;;15.73;;94.95;;;;
1969-10-14;;3.41;;460153.0;;;15.73;;95.7;;;;
1969-10-15;;3.31;;460153.0;;;16.25;;95.72;;;;
1969-10-16;;3.31;;460153.0;;;16.25;;96.37;;;;
1969-10-17;;3.31;;460153.0;;;16.25;;96.25;;;;
1969-10-20;;3.31;;460153.0;;;16.25;;96.46;;;;
1969-10-21;;3.31;;460153.0;;;16.25;;97.2;;;;
1969-10-22;;3.24;;460153.0;;;16.61;;97.83;;;;
1969-10-23;;3.24;;460153.0;;;16.61;;97.46;;;;
1969-10-24;;3.24;;460153.0;;;16.61;;98.12;;;;
1969-10-27;;3.24;;460153.0;;;16.61;;97.94;;;;
1969-10-28;;3.24;;460153.0;;;16.61;;97.66;;;;
1969-10-29;;3.27;;460153.0;;;16.44;;96.81;;;;
1969-10-30;;3.27;;460153.0;;;16.44;;96.93;;;;
1969-10-31;;3.27;;478453.0;;;16.44;;97.24;;;;
1969-11-03;;3.27;;478453.0;;;16.44;;97.15;;;;
1969-11-04;;3.27;;478453.0;;;16.44;;97.21;;;;
1969-11-05;;3.25;;478453.0;;;16.58;;97.64;;;;
1969-11-06;;3.25;;478453.0;;;16.58;;97.67;;;;
1969-11-07;;3.25;;478453.0;;;16.58;;98.26;;;;
1969-11-10;;3.25;;478453.0;;;16.58;;98.33;;;;
1969-11-11;;3.25;;478453.0;;;16.58;;98.07;;;;
1969-11-12;;3.24;;478453.0;;;16.62;;97.89;;;;
1969-11-13;;3.24;;478453.0;;;16.62;;97.42;;;;
1969-11-14;;3.24;;478453.0;;;16.62;;97.07;;;;
1969-11-17;;3.24;;478453.0;;;16.62;;96.41;;;;
1969-11-18;;3.24;;478453.0;;;16.62;;96.39;;;;
1969-11-19;;3.33;;478453.0;;;15.98;;95.9;;;;
1969-11-20;;3.33;;478453.0;;;15.98;;94.91;;;;
1969-11-21;;3.33;;478453.0;;;15.98;;94.32;;;;
1969-11-24;;3.33;;478453.0;;;15.98;;93.24;;;;
1969-11-25;;3.33;;478453.0;;;15.98;;92.94;;;;
1969-11-26;;3.43;;478453.0;;;15.55;;93.27;;;;
1969-11-27;;3.43;;478453.0;;;15.55;;93.27;;;;
1969-11-28;;3.43;;461087.0;;;15.55;;93.81;;;;
1969-12-01;;3.43;;461087.0;;;15.55;;93.22;;;;
1969-12-02;;3.43;;461087.0;;;15.55;;92.65;;;;
1969-12-03;;3.5;;461087.0;;;15.28;;91.65;;;;
1969-12-04;;3.5;;461087.0;;;15.28;;91.95;;;;
1969-12-05;;3.5;;461087.0;;;15.28;;91.73;;;;
1969-12-08;;3.5;;461087.0;;;15.28;;90.63;;;;
1969-12-09;;3.5;;461087.0;;;15.28;;90.55;;;;
1969-12-10;;3.54;;461087.0;;;15.08;;90.48;;;;
1969-12-11;;3.54;;461087.0;;;15.08;;90.52;;;;
1969-12-12;;3.54;;461087.0;;;15.08;;90.81;;;;
1969-12-15;;3.54;;461087.0;;;15.08;;90.54;;;;
1969-12-16;;3.54;;461087.0;;;15.08;;89.72;;;;
1969-12-17;;3.59;;461087.0;;;14.74;;89.2;;;;
1969-12-18;;3.59;;461087.0;;;14.74;;90.01;;;;
1969-12-19;;3.59;;461087.0;;;14.74;;91.38;;;;
1969-12-22;;3.59;;461087.0;;;14.74;;90.58;;;;
1969-12-23;;3.59;;461087.0;;;14.74;;90.23;;;;
1969-12-24;;3.51;;461087.0;;;15.07;;91.18;;;;
1969-12-25;;3.51;;461087.0;;;15.07;;91.18;;;;
1969-12-26;;3.51;;461087.0;;;15.07;;91.89;;;;
1969-12-29;;3.51;;461087.0;;;15.07;;91.25;;;;
1969-12-30;;3.51;;461087.0;;;15.07;;91.6;;;;
1969-12-31;;3.48;;456213.0;;;15.22;;92.06;;;;
1970-01-01;;3.48;;456213.0;;;15.22;;92.06;;;;
1970-01-02;;3.48;;456213.0;;;15.22;;93.0;;;;
1970-01-05;;3.48;;456213.0;;;15.22;;93.46;;;;
1970-01-06;;3.48;;456213.0;;;15.22;;92.82;;;;
1970-01-07;;3.46;;456213.0;;;15.31;;92.63;;;;
1970-01-08;;3.46;;456213.0;;;15.31;;92.68;;;;
1970-01-09;;3.46;;456213.0;;;15.31;;92.4;;;;
1970-01-12;;3.46;;456213.0;;;15.31;;91.7;;;;
1970-01-13;;3.46;;456213.0;;;15.31;;91.79;;;;
1970-01-14;;3.5;;456213.0;;;15.15;;91.65;;;;
1970-01-15;;3.5;;456213.0;;;15.15;;91.68;;;;
1970-01-16;;3.5;;456213.0;;;15.15;;90.92;;;;
1970-01-19;;3.5;;456213.0;;;15.15;;89.65;;;;
1970-01-20;;3.5;;456213.0;;;15.15;;89.83;;;;
1970-01-21;;3.56;;456213.0;;;14.89;;89.91;;;;
1970-01-22;;3.56;;456213.0;;;14.89;;89.95;;;;
1970-01-23;;3.56;;456213.0;;;14.89;;89.07;;;;
1970-01-26;;3.56;;456213.0;;;14.89;;88.17;;;;
1970-01-27;;3.56;;456213.0;;;14.89;;87.62;;;;
1970-01-28;;3.71;;456213.0;;;14.37;;86.79;;;;
1970-01-29;;3.71;;456213.0;;;14.37;;85.69;;;;
1970-01-30;;3.71;;430087.0;;;14.37;;85.02;;;;
1970-02-02;;3.71;;430087.0;;;14.37;;85.75;;;;
1970-02-03;;3.71;;430087.0;;;14.37;;86.77;;;;
1970-02-04;;3.73;;430087.0;;;14.28;;86.24;;;;
1970-02-05;;3.73;;430087.0;;;14.28;;85.9;;;;
1970-02-06;;3.73;;430087.0;;;14.28;;86.33;;;;
1970-02-09;;3.73;;430087.0;;;14.28;;87.01;;;;
1970-02-10;;3.73;;430087.0;;;14.28;;86.1;;;;
1970-02-11;;3.71;;430087.0;;;14.39;;86.94;;;;
1970-02-12;;3.71;;430087.0;;;14.39;;86.73;;;;
1970-02-13;;3.71;;430087.0;;;14.39;;86.54;;;;
1970-02-16;;3.71;;430087.0;;;14.39;;86.47;;;;
1970-02-17;;3.71;;430087.0;;;14.39;;86.37;;;;
1970-02-18;;3.67;;430087.0;;;14.48;;87.44;;;;
1970-02-19;;3.67;;430087.0;;;14.48;;87.76;;;;
1970-02-20;;3.67;;430087.0;;;14.48;;88.03;;;;
1970-02-23;;3.67;;430087.0;;;14.48;;88.03;;;;
1970-02-24;;3.67;;430087.0;;;14.48;;87.99;;;;
1970-02-25;;3.59;;430087.0;;;14.79;;89.35;;;;
1970-02-26;;3.59;;430087.0;;;14.79;;88.9;;;;
1970-02-27;;3.59;;443287.0;;;14.79;;89.5;;;;
1970-03-02;;3.59;;443287.0;;;14.79;;89.71;;;;
1970-03-03;;3.59;;443287.0;;;14.79;;90.23;;;;
1970-03-04;;3.56;;443287.0;;;14.91;;90.04;;;;
1970-03-05;;3.56;;443287.0;;;14.91;;90.0;;;;
1970-03-06;;3.56;;443287.0;;;14.91;;89.44;;;;
1970-03-09;;3.56;;443287.0;;;14.91;;88.51;;;;
1970-03-10;;3.56;;443287.0;;;14.91;;88.75;;;;
1970-03-11;;3.62;;443287.0;;;14.68;;88.69;;;;
1970-03-12;;3.62;;443287.0;;;14.68;;88.33;;;;
1970-03-13;;3.62;;443287.0;;;14.68;;87.86;;;;
1970-03-16;;3.62;;443287.0;;;14.68;;86.91;;;;
1970-03-17;;3.62;;443287.0;;;14.68;;87.29;;;;
1970-03-18;;3.66;;443287.0;;;15.86;;87.54;;;;
1970-03-19;;3.66;;443287.0;;;15.86;;87.42;;;;
1970-03-20;;3.66;;443287.0;;;15.86;;87.06;;;;
1970-03-23;;3.66;;443287.0;;;15.86;;86.99;;;;
1970-03-24;;3.66;;443287.0;;;15.86;;87.98;;;;
1970-03-25;;3.57;;443287.0;;;16.26;;89.77;;;;
1970-03-26;;3.57;;443287.0;;;16.26;;89.22;;;;
1970-03-27;;3.57;;443287.0;;;16.26;;89.22;;;;
1970-03-30;;3.57;;443287.0;;;16.26;;89.63;;;;
1970-03-31;;3.57;;446101.0;;;16.26;;89.63;;;;
1970-04-01;;3.56;;446101.0;;;16.32;;90.07;;;;
1970-04-02;;3.56;;446101.0;;;16.32;;89.79;;;;
1970-04-03;;3.56;;446101.0;;;16.32;;89.39;;;;
1970-04-06;;3.56;;446101.0;;;16.32;;88.76;;;;
1970-04-07;;3.56;;446101.0;;;16.32;;88.52;;;;
1970-04-08;;3.61;;446101.0;;;16.03;;88.49;;;;
1970-04-09;;3.61;;446101.0;;;16.03;;88.53;;;;
1970-04-10;;3.61;;446101.0;;;16.03;;88.24;;;;
1970-04-13;;3.61;;446101.0;;;16.03;;87.64;;;;
1970-04-14;;3.61;;446101.0;;;16.03;;86.89;;;;
1970-04-15;;3.69;;446101.0;;;15.54;;86.73;;;;
1970-04-16;;3.69;;446101.0;;;15.54;;85.88;;;;
1970-04-17;;3.69;;446101.0;;;15.54;;85.67;;;;
1970-04-20;;3.69;;446101.0;;;15.54;;85.83;;;;
1970-04-21;;3.69;;446101.0;;;15.54;;85.38;;;;
1970-04-22;;3.76;;446101.0;;;15.1;;84.27;;;;
1970-04-23;;3.76;;446101.0;;;15.1;;83.04;;;;
1970-04-24;;3.76;;446101.0;;;15.1;;82.77;;;;
1970-04-27;;3.76;;446101.0;;;15.1;;81.46;;;;
1970-04-28;;3.76;;446101.0;;;15.1;;80.27;;;;
1970-04-29;;3.87;;446101.0;;;14.66;;81.87;;;;
1970-04-30;;3.87;;409057.0;;;14.66;;81.52;;;;
1970-05-01;;3.87;;409057.0;;;14.66;;81.44;;;;
1970-05-04;;3.87;;409057.0;;;14.66;;79.37;;;;
1970-05-05;;3.87;;409057.0;;;14.66;;78.6;;;;
1970-05-06;;3.98;;409057.0;;;14.24;;79.47;;;;
1970-05-07;;3.98;;409057.0;;;14.24;;79.83;;;;
1970-05-08;;3.98;;409057.0;;;14.24;;79.44;;;;
1970-05-11;;3.98;;409057.0;;;14.24;;78.6;;;;
1970-05-12;;3.98;;409057.0;;;14.24;;77.85;;;;
1970-05-13;;4.14;;409057.0;;;13.72;;76.53;;;;
1970-05-14;;4.14;;409057.0;;;13.72;;75.44;;;;
1970-05-15;;4.14;;409057.0;;;13.72;;76.9;;;;
1970-05-18;;4.14;;409057.0;;;13.72;;76.96;;;;
1970-05-19;;4.14;;409057.0;;;13.72;;75.46;;;;
1970-05-20;;4.31;;409057.0;;;13.25;;73.52;;;;
1970-05-21;;4.31;;409057.0;;;13.25;;72.16;;;;
1970-05-22;;4.31;;409057.0;;;13.25;;72.25;;;;
1970-05-25;;4.31;;409057.0;;;13.25;;70.25;;;;
1970-05-26;;4.31;;409057.0;;;13.25;;69.29;;;;
1970-05-27;;4.35;;409057.0;;;13.11;;72.77;;;;
1970-05-28;;4.35;;409057.0;;;13.11;;74.61;;;;
1970-05-29;;4.35;;363969.0;;;13.11;;76.55;;;;
1970-06-01;;4.35;;363969.0;;;13.11;;77.84;;;;
1970-06-02;;4.35;;363969.0;;;13.11;;77.84;;;;
1970-06-03;;4.03;;363969.0;;;14.15;;78.52;;;;
1970-06-04;;4.03;;363969.0;;;14.15;;77.36;;;;
1970-06-05;;4.03;;363969.0;;;14.15;;76.17;;;;
1970-06-08;;4.03;;363969.0;;;14.15;;76.29;;;;
1970-06-09;;4.03;;363969.0;;;14.15;;76.25;;;;
1970-06-10;;4.19;;363969.0;;;13.6;;75.48;;;;
1970-06-11;;4.19;;363969.0;;;13.6;;74.45;;;;
1970-06-12;;4.19;;363969.0;;;13.6;;74.21;;;;
1970-06-15;;4.19;;363969.0;;;13.6;;74.38;;;;
1970-06-16;;4.19;;363969.0;;;13.6;;76.15;;;;
1970-06-17;;4.16;;363969.0;;;14.67;;76.0;;;;
1970-06-18;;4.16;;363969.0;;;14.67;;76.51;;;;
1970-06-19;;4.16;;363969.0;;;14.67;;77.05;;;;
1970-06-22;;4.16;;363969.0;;;14.67;;76.64;;;;
1970-06-23;;4.16;;363969.0;;;14.67;;74.76;;;;
1970-06-24;;4.28;;363969.0;;;14.28;;73.97;;;;
1970-06-25;;4.28;;363969.0;;;14.28;;74.02;;;;
1970-06-26;;4.28;;363969.0;;;14.28;;73.47;;;;
1970-06-29;;4.28;;363969.0;;;14.28;;72.89;;;;
1970-06-30;;4.28;;366410.0;;;14.28;;72.72;;;;
1970-07-01;;4.32;;366410.0;;;14.1;;73.04;;;;
1970-07-02;;4.32;;366410.0;;;14.1;;72.92;;;;
1970-07-03;;4.32;;366410.0;;;14.1;;72.92;;;;
1970-07-06;;4.32;;366410.0;;;14.1;;71.78;;;;
1970-07-07;;4.32;;366410.0;;;14.1;;71.23;;;;
1970-07-08;;4.32;;366410.0;;;14.09;;73.0;;;;
1970-07-09;;4.32;;366410.0;;;14.09;;74.06;;;;
1970-07-10;;4.32;;366410.0;;;14.09;;74.57;;;;
1970-07-13;;4.32;;366410.0;;;14.09;;74.57;;;;
1970-07-14;;4.32;;366410.0;;;14.09;;74.42;;;;
1970-07-15;;4.2;;366410.0;;;14.52;;75.23;;;;
1970-07-16;;4.2;;366410.0;;;14.52;;76.34;;;;
1970-07-17;;4.2;;366410.0;;;14.52;;77.69;;;;
1970-07-20;;4.2;;366410.0;;;14.52;;77.72;;;;
1970-07-21;;4.2;;366410.0;;;14.52;;76.98;;;;
1970-07-22;;4.1;;366410.0;;;14.87;;77.03;;;;
1970-07-23;;4.1;;366410.0;;;14.87;;78.0;;;;
1970-07-24;;4.1;;366410.0;;;14.87;;77.82;;;;
1970-07-27;;4.1;;366410.0;;;14.87;;77.65;;;;
1970-07-28;;4.1;;366410.0;;;14.87;;77.77;;;;
1970-07-29;;4.04;;366410.0;;;15.07;;78.04;;;;
1970-07-30;;4.04;;366410.0;;;15.07;;78.07;;;;
1970-07-31;;4.04;;393248.0;;;15.07;;78.05;;;;
1970-08-03;;4.04;;393248.0;;;15.07;;77.02;;;;
1970-08-04;;4.04;;393248.0;;;15.07;;77.19;;;;
1970-08-05;;4.09;;393248.0;;;14.9;;77.18;;;;
1970-08-06;;4.09;;393248.0;;;14.9;;77.08;;;;
1970-08-07;;4.09;;393248.0;;;14.9;;77.28;;;;
1970-08-10;;4.09;;393248.0;;;14.9;;76.2;;;;
1970-08-11;;4.09;;393248.0;;;14.9;;75.82;;;;
1970-08-12;;4.19;;393248.0;;;14.56;;75.42;;;;
1970-08-13;;4.19;;393248.0;;;14.56;;74.76;;;;
1970-08-14;;4.19;;393248.0;;;14.56;;75.18;;;;
1970-08-17;;4.19;;393248.0;;;14.56;;75.33;;;;
1970-08-18;;4.19;;393248.0;;;14.56;;76.2;;;;
1970-08-19;;4.1;;393248.0;;;14.86;;76.96;;;;
1970-08-20;;4.1;;393248.0;;;14.86;;77.64;;;;
1970-08-21;;4.1;;393248.0;;;14.86;;79.24;;;;
